R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11
2.9600682188524075,12.92168305686513,12.516966842057109,3.589739635521527,5.76749576732225,25.023329672127424,3.2330416304506726,12.887007575256815,14.698402504457864,2.952084416776324,24.24817975954937
1.5039846984252203,6.762370455439437,6.542836832070497,1.8672953223787703,2.961755790665521,12.77678733169385,1.643818255546392,6.743647231338212,7.281281090653524,1.5387740987207632,12.349910926589258
1.3967495610541114,6.2570165040367165,6.054130879282427,1.6700030610149574,2.7358257892418636,13.104347003522443,1.5266903617244698,6.239543625077593,7.452244726430823,1.36722963309015,12.667339198021054
1.5105458893850732,6.789090156969091,6.568763464671679,1.8718231074946523,2.973672770956315,12.895519154291435,1.6509843476751551,6.770290008228708,7.349880704009159,1.5420235871748789,12.464965453721844
1.551184057108923,6.909043212397092,6.686233211489845,1.8168434989226268,3.0265849938615697,15.129089728130252,1.6953681056038783,6.889758107087052,8.636181190590653,1.4823694199351478,14.630411783038921
1.7645784819930288,7.75979285797983,7.5122196103013295,1.9379095618646591,3.4071348519569167,19.26426739832162,1.9284027343027699,7.73803137141138,11.078719317477637,1.5628542147388513,18.644883867290574
2.1396894376236597,9.439089782835852,9.138578548040178,2.5212446649862996,4.166987884117967,20.0256392103493,2.3379227358755528,9.413132581090222,11.581809081549066,2.06081590489523,19.38482125873817
1.8331850595911803,8.071744022241267,7.814195948436908,2.050208738493331,3.5477234516747003,19.30969958439509,2.003313586243749,8.049204957108746,11.115232435766153,1.6592794940332944,18.68903001489526
1.8667332803906977,8.148962220236754,7.89052590379935,1.966320865832405,3.5816632444623964,21.666620344319487,2.039942774259673,8.126025998374786,12.520335208154865,1.572975713296787,20.980463787530578
2.011081751706001,8.98655249710474,8.697653297281683,2.545140098808707,3.9629065883296066,15.858323314894296,2.1975343760687993,8.962049812346951,9.124082483314023,2.105395200279081,15.337841909930106
0.9783140005256152,4.3566318958694,4.215283415895477,1.0643671725056647,1.8934303455145907,11.340050728783224,1.0695387812947765,4.344172115468526,6.388387667864137,0.8560327656577105,10.958113178499618
1.5942036576189422,7.035305400194414,6.80990499904931,1.7574735862729618,3.0823114499954563,17.451479019973437,1.742350919744573,7.015507964008528,9.99026947213194,1.4180864135403204,16.884128225425044
2.1433832635793015,9.553754757413435,9.247584126026876,2.7102925257015076,4.2203665146181235,16.850794199320575,2.34195466690148,9.527785172740789,9.718958531044775,2.2421037850227643,16.300991004517396
0.7771438476673942,3.4439392716654194,3.3323390083738413,0.7936342898522297,1.4923877266220131,10.091036962305855,0.8496907101090412,3.4339573923517053,5.654284371649599,0.6300939433734443,9.748821417402453
1.4872864071392655,6.487815241229056,6.28133286130449,1.4788163942965893,2.8366435783713673,19.16059401789817,1.6255802833520128,6.469246964459052,10.978368082609723,1.1683394532579494,18.544148466885304
1.3022044180698744,5.797783839992221,5.6103500930487105,1.4743854276399793,2.5309791118666713,13.783190937493417,1.4234132448217696,5.781421815403642,7.826469074874809,1.195223217351793,13.325322785202554
2.173539144993031,9.550751031575299,9.2475767677349,2.501547075443511,4.217322613631347,21.31318826430595,2.374870257325723,9.52441110085147,12.352004098689473,2.036173435021571,20.63669663766302
2.60102120195842,11.43068643375914,11.06959759346694,3.160369358652093,5.078139017408045,22.24188384413621,2.841370800024179,11.399752930400897,12.96728080816455,2.5986209676193472,21.540114753979722
1.6545063416991912,7.422998636861566,7.182765145718584,2.061313793956654,3.257632978827074,13.834864205300757,1.8082057933199391,7.402531685498892,7.907537278571941,1.69997259621385,13.37541573385378
0.8453000795966115,3.7889958447085648,3.6653538950725872,0.9479952164541561,1.6441779029430448,9.33583134177175,0.9241796855034123,3.778173583701505,5.2407441537020265,0.7667218013076904,9.017924919110165
1.6648444819009955,7.393751491197376,7.156062084143677,1.9379237693781137,3.2435783807557184,16.36145770125761,1.819495406833449,7.373149052019579,9.365659093491418,1.5796362865725833,15.826060567758137
1.1518935447628054,5.133941575673373,4.967585502274197,1.289260348530008,2.236651746624496,12.563064926577738,1.2592009101110802,5.1193774033720825,7.107865092330179,1.0427253665807323,12.142821902471002
